date,type,num,quarter,year,month,weekday
2011-07-23,MISDEMEANOR,798.0,3,2011,7,5
2011-07-23,VIOLATION,155.0,3,2011,7,5
2011-07-24,VIOLATION,157.0,3,2011,7,6
2011-07-24,MISDEMEANOR,828.0,3,2011,7,6
2011-07-24,FELONY,391.0,3,2011,7,6
2011-07-25,MISDEMEANOR,744.0,3,2011,7,0
2011-07-25,FELONY,437.0,3,2011,7,0
2011-07-25,VIOLATION,162.0,3,2011,7,0
2011-07-26,FELONY,481.0,3,2011,7,1
2011-07-26,VIOLATION,169.0,3,2011,7,1
2011-07-26,MISDEMEANOR,844.0,3,2011,7,1
2011-07-27,MISDEMEANOR,913.0,3,2011,7,2
2011-07-27,FELONY,424.0,3,2011,7,2
2011-07-27,VIOLATION,165.0,3,2011,7,2
2011-07-28,MISDEMEANOR,840.0,3,2011,7,3
2011-07-28,VIOLATION,150.0,3,2011,7,3
2011-07-28,FELONY,466.0,3,2011,7,3
2011-07-29,MISDEMEANOR,849.0,3,2011,7,4
2011-07-29,FELONY,433.0,3,2011,7,4
2011-07-29,VIOLATION,130.0,3,2011,7,4
2011-07-30,MISDEMEANOR,884.0,3,2011,7,5
2011-07-30,FELONY,429.0,3,2011,7,5
2011-07-30,VIOLATION,152.0,3,2011,7,5
2011-07-31,VIOLATION,136.0,3,2011,7,6
2011-07-31,MISDEMEANOR,764.0,3,2011,7,6
2011-07-31,FELONY,415.0,3,2011,7,6
2011-08-01,FELONY,520.0,3,2011,8,0
2011-08-01,MISDEMEANOR,974.0,3,2011,8,0
2011-08-01,VIOLATION,174.0,3,2011,8,0
2011-08-02,VIOLATION,164.0,3,2011,8,1
2011-08-02,FELONY,412.0,3,2011,8,1
2011-08-02,MISDEMEANOR,826.0,3,2011,8,1
2011-08-03,VIOLATION,145.0,3,2011,8,2
2011-08-03,MISDEMEANOR,831.0,3,2011,8,2
2011-08-03,FELONY,416.0,3,2011,8,2
2011-08-04,VIOLATION,168.0,3,2011,8,3
2011-08-04,MISDEMEANOR,832.0,3,2011,8,3
2011-08-04,FELONY,459.0,3,2011,8,3
2011-08-05,FELONY,461.0,3,2011,8,4
2011-08-05,VIOLATION,156.0,3,2011,8,4
2011-08-05,MISDEMEANOR,918.0,3,2011,8,4
2011-08-06,FELONY,427.0,3,2011,8,5
2011-08-06,VIOLATION,127.0,3,2011,8,5
2011-08-06,MISDEMEANOR,843.0,3,2011,8,5
2011-08-07,VIOLATION,159.0,3,2011,8,6
2011-08-07,FELONY,387.0,3,2011,8,6
2011-08-07,MISDEMEANOR,743.0,3,2011,8,6
2011-08-08,VIOLATION,163.0,3,2011,8,0
2011-08-08,FELONY,397.0,3,2011,8,0
2011-08-08,MISDEMEANOR,721.0,3,2011,8,0
2011-08-09,FELONY,418.0,3,2011,8,1
2011-08-09,MISDEMEANOR,766.0,3,2011,8,1
2011-08-09,VIOLATION,158.0,3,2011,8,1
2011-08-10,MISDEMEANOR,933.0,3,2011,8,2
2011-08-10,VIOLATION,168.0,3,2011,8,2
2011-08-10,FELONY,434.0,3,2011,8,2
2011-08-11,VIOLATION,172.0,3,2011,8,3
2011-08-11,MISDEMEANOR,912.0,3,2011,8,3
2011-08-11,FELONY,441.0,3,2011,8,3
2011-08-12,FELONY,466.0,3,2011,8,4
2011-08-12,VIOLATION,144.0,3,2011,8,4
2011-08-12,MISDEMEANOR,902.0,3,2011,8,4
2011-08-13,FELONY,455.0,3,2011,8,5
2011-08-13,MISDEMEANOR,879.0,3,2011,8,5
2011-08-13,VIOLATION,139.0,3,2011,8,5
2011-08-14,VIOLATION,119.0,3,2011,8,6
2011-08-14,FELONY,314.0,3,2011,8,6
2011-08-14,MISDEMEANOR,602.0,3,2011,8,6
2011-08-15,MISDEMEANOR,955.0,3,2011,8,0
2011-08-15,FELONY,444.0,3,2011,8,0
2011-08-15,VIOLATION,166.0,3,2011,8,0
2011-08-16,FELONY,423.0,3,2011,8,1
2011-08-16,MISDEMEANOR,792.0,3,2011,8,1
2011-08-16,VIOLATION,152.0,3,2011,8,1
2011-08-17,MISDEMEANOR,795.0,3,2011,8,2
2011-08-17,FELONY,455.0,3,2011,8,2
2011-08-17,VIOLATION,158.0,3,2011,8,2
2011-08-18,MISDEMEANOR,829.0,3,2011,8,3
2011-08-18,FELONY,416.0,3,2011,8,3
2011-08-18,VIOLATION,130.0,3,2011,8,3
2011-08-19,VIOLATION,142.0,3,2011,8,4
2011-08-19,FELONY,480.0,3,2011,8,4
2011-08-19,MISDEMEANOR,842.0,3,2011,8,4
2011-08-20,FELONY,432.0,3,2011,8,5
2011-08-20,VIOLATION,165.0,3,2011,8,5
2011-08-20,MISDEMEANOR,921.0,3,2011,8,5
2011-08-21,MISDEMEANOR,743.0,3,2011,8,6
2011-08-21,VIOLATION,155.0,3,2011,8,6
2011-08-21,FELONY,396.0,3,2011,8,6
2011-08-22,VIOLATION,178.0,3,2011,8,0
2011-08-22,FELONY,410.0,3,2011,8,0
2011-08-22,MISDEMEANOR,930.0,3,2011,8,0
2011-08-23,FELONY,458.0,3,2011,8,1
2011-08-23,VIOLATION,157.0,3,2011,8,1
2011-08-23,MISDEMEANOR,820.0,3,2011,8,1
2011-08-24,VIOLATION,154.0,3,2011,8,2
2011-08-24,MISDEMEANOR,827.0,3,2011,8,2
2011-08-24,FELONY,458.0,3,2011,8,2
2011-08-25,FELONY,415.0,3,2011,8,3
2011-08-25,MISDEMEANOR,855.0,3,2011,8,3
2011-08-25,VIOLATION,135.0,3,2011,8,3
2011-08-26,FELONY,484.0,3,2011,8,4
2011-08-26,MISDEMEANOR,800.0,3,2011,8,4
2011-08-26,VIOLATION,140.0,3,2011,8,4
2011-08-27,VIOLATION,105.0,3,2011,8,5
2011-08-27,FELONY,395.0,3,2011,8,5
2011-08-27,MISDEMEANOR,524.0,3,2011,8,5
2011-08-28,MISDEMEANOR,423.0,3,2011,8,6
2011-08-28,VIOLATION,87.0,3,2011,8,6
2011-08-28,FELONY,228.0,3,2011,8,6
2011-08-29,MISDEMEANOR,790.0,3,2011,8,0
2011-08-29,FELONY,401.0,3,2011,8,0
2011-08-29,VIOLATION,157.0,3,2011,8,0
2011-08-30,VIOLATION,177.0,3,2011,8,1
2011-08-30,MISDEMEANOR,813.0,3,2011,8,1
2011-08-30,FELONY,447.0,3,2011,8,1
2011-08-31,VIOLATION,161.0,3,2011,8,2
2011-08-31,FELONY,412.0,3,2011,8,2
2011-08-31,MISDEMEANOR,780.0,3,2011,8,2
2011-09-01,MISDEMEANOR,1033.0,3,2011,9,3
2011-09-01,VIOLATION,191.0,3,2011,9,3
2011-09-01,FELONY,541.0,3,2011,9,3
2011-09-02,MISDEMEANOR,859.0,3,2011,9,4
2011-09-02,FELONY,459.0,3,2011,9,4
2011-09-02,VIOLATION,144.0,3,2011,9,4
2011-09-03,MISDEMEANOR,857.0,3,2011,9,5
2011-09-03,VIOLATION,144.0,3,2011,9,5
2011-09-03,FELONY,431.0,3,2011,9,5
2011-09-04,MISDEMEANOR,706.0,3,2011,9,6
2011-09-04,VIOLATION,170.0,3,2011,9,6
2011-09-04,FELONY,436.0,3,2011,9,6
2011-09-05,MISDEMEANOR,727.0,3,2011,9,0
2011-09-05,FELONY,433.0,3,2011,9,0
2011-09-05,VIOLATION,138.0,3,2011,9,0
2011-09-06,VIOLATION,132.0,3,2011,9,1
2011-09-06,FELONY,366.0,3,2011,9,1
2011-09-06,MISDEMEANOR,641.0,3,2011,9,1
2011-09-07,MISDEMEANOR,665.0,3,2011,9,2
2011-09-07,FELONY,375.0,3,2011,9,2
2011-09-07,VIOLATION,128.0,3,2011,9,2
2011-09-08,FELONY,425.0,3,2011,9,3
2011-09-08,VIOLATION,184.0,3,2011,9,3
2011-09-08,MISDEMEANOR,739.0,3,2011,9,3
2011-09-09,VIOLATION,204.0,3,2011,9,4
2011-09-09,FELONY,444.0,3,2011,9,4
2011-09-09,MISDEMEANOR,867.0,3,2011,9,4
2011-09-10,VIOLATION,172.0,3,2011,9,5
2011-09-10,FELONY,425.0,3,2011,9,5
2011-09-10,MISDEMEANOR,799.0,3,2011,9,5
2011-09-11,FELONY,375.0,3,2011,9,6
2011-09-11,VIOLATION,146.0,3,2011,9,6
2011-09-11,MISDEMEANOR,663.0,3,2011,9,6
2011-09-12,FELONY,407.0,3,2011,9,0
2011-09-12,MISDEMEANOR,680.0,3,2011,9,0
2011-09-12,VIOLATION,173.0,3,2011,9,0
2011-09-13,FELONY,448.0,3,2011,9,1
2011-09-13,VIOLATION,165.0,3,2011,9,1
2011-09-13,MISDEMEANOR,756.0,3,2011,9,1
2011-09-14,MISDEMEANOR,868.0,3,2011,9,2
2011-09-14,FELONY,408.0,3,2011,9,2
2011-09-14,VIOLATION,193.0,3,2011,9,2
2011-09-15,MISDEMEANOR,810.0,3,2011,9,3
2011-09-15,FELONY,416.0,3,2011,9,3
2011-09-15,VIOLATION,194.0,3,2011,9,3
2011-09-16,MISDEMEANOR,887.0,3,2011,9,4
2011-09-16,VIOLATION,147.0,3,2011,9,4
2011-09-16,FELONY,441.0,3,2011,9,4
2011-09-17,FELONY,395.0,3,2011,9,5
2011-09-17,VIOLATION,121.0,3,2011,9,5
2011-09-17,MISDEMEANOR,768.0,3,2011,9,5
2011-09-18,MISDEMEANOR,671.0,3,2011,9,6
2011-09-18,FELONY,358.0,3,2011,9,6
2011-09-18,VIOLATION,145.0,3,2011,9,6
2011-09-19,VIOLATION,142.0,3,2011,9,0
2011-09-19,MISDEMEANOR,731.0,3,2011,9,0
2011-09-19,FELONY,437.0,3,2011,9,0
2011-09-20,FELONY,427.0,3,2011,9,1
2011-09-20,VIOLATION,170.0,3,2011,9,1
2011-09-20,MISDEMEANOR,762.0,3,2011,9,1
2011-09-21,MISDEMEANOR,901.0,3,2011,9,2
2011-09-21,VIOLATION,170.0,3,2011,9,2
2011-09-21,FELONY,445.0,3,2011,9,2
2011-09-22,FELONY,456.0,3,2011,9,3
2011-09-22,VIOLATION,159.0,3,2011,9,3
2011-09-22,MISDEMEANOR,852.0,3,2011,9,3
2011-09-23,VIOLATION,147.0,3,2011,9,4
2011-09-23,MISDEMEANOR,813.0,3,2011,9,4
2011-09-23,FELONY,453.0,3,2011,9,4
2011-09-24,VIOLATION,149.0,3,2011,9,5
2011-09-24,MISDEMEANOR,830.0,3,2011,9,5
2011-09-24,FELONY,413.0,3,2011,9,5
2011-09-25,MISDEMEANOR,773.0,3,2011,9,6
2011-09-25,FELONY,421.0,3,2011,9,6
2011-09-25,VIOLATION,187.0,3,2011,9,6
2011-09-26,MISDEMEANOR,728.0,3,2011,9,0
2011-09-26,FELONY,448.0,3,2011,9,0
2011-09-26,VIOLATION,188.0,3,2011,9,0
2011-09-27,VIOLATION,183.0,3,2011,9,1
2011-09-27,MISDEMEANOR,852.0,3,2011,9,1
2011-09-27,FELONY,447.0,3,2011,9,1
2011-09-28,FELONY,423.0,3,2011,9,2
2011-09-28,VIOLATION,178.0,3,2011,9,2
2011-09-28,MISDEMEANOR,877.0,3,2011,9,2
2011-09-29,FELONY,445.0,3,2011,9,3
2011-09-29,VIOLATION,131.0,3,2011,9,3
2011-09-29,MISDEMEANOR,780.0,3,2011,9,3
2011-09-30,MISDEMEANOR,821.0,3,2011,9,4
2011-09-30,FELONY,460.0,3,2011,9,4
2011-09-30,VIOLATION,150.0,3,2011,9,4
2011-10-01,MISDEMEANOR,988.0,4,2011,10,5
2011-10-01,FELONY,465.0,4,2011,10,5
2011-10-01,VIOLATION,179.0,4,2011,10,5
2011-10-02,MISDEMEANOR,666.0,4,2011,10,6
2011-10-02,FELONY,347.0,4,2011,10,6
2011-10-02,VIOLATION,157.0,4,2011,10,6
2011-10-03,VIOLATION,163.0,4,2011,10,0
2011-10-03,FELONY,388.0,4,2011,10,0
2011-10-03,MISDEMEANOR,653.0,4,2011,10,0
2011-10-04,VIOLATION,149.0,4,2011,10,1
2011-10-04,MISDEMEANOR,776.0,4,2011,10,1
2011-10-04,FELONY,379.0,4,2011,10,1
2011-10-05,FELONY,462.0,4,2011,10,2
2011-10-05,MISDEMEANOR,858.0,4,2011,10,2
2011-10-05,VIOLATION,143.0,4,2011,10,2
2011-10-06,MISDEMEANOR,808.0,4,2011,10,3
2011-10-06,FELONY,392.0,4,2011,10,3
2011-10-06,VIOLATION,161.0,4,2011,10,3
2011-10-07,VIOLATION,157.0,4,2011,10,4
2011-10-07,FELONY,478.0,4,2011,10,4
2011-10-07,MISDEMEANOR,912.0,4,2011,10,4
2011-10-08,VIOLATION,131.0,4,2011,10,5
2011-10-08,MISDEMEANOR,851.0,4,2011,10,5
2011-10-08,FELONY,377.0,4,2011,10,5
2011-10-09,VIOLATION,128.0,4,2011,10,6
2011-10-09,FELONY,363.0,4,2011,10,6
2011-10-09,MISDEMEANOR,788.0,4,2011,10,6
2011-10-10,FELONY,400.0,4,2011,10,0
2011-10-10,MISDEMEANOR,761.0,4,2011,10,0
2011-10-10,VIOLATION,165.0,4,2011,10,0
2011-10-11,MISDEMEANOR,835.0,4,2011,10,1
2011-10-11,VIOLATION,149.0,4,2011,10,1
2011-10-11,FELONY,453.0,4,2011,10,1
2011-10-12,VIOLATION,155.0,4,2011,10,2
2011-10-12,MISDEMEANOR,793.0,4,2011,10,2
2011-10-12,FELONY,398.0,4,2011,10,2
2011-10-13,VIOLATION,163.0,4,2011,10,3
2011-10-13,FELONY,445.0,4,2011,10,3
2011-10-13,MISDEMEANOR,807.0,4,2011,10,3
2011-10-14,VIOLATION,156.0,4,2011,10,4
2011-10-14,MISDEMEANOR,811.0,4,2011,10,4
2011-10-14,FELONY,412.0,4,2011,10,4
2011-10-15,MISDEMEANOR,686.0,4,2011,10,5
2011-10-15,VIOLATION,153.0,4,2011,10,5
2011-10-15,FELONY,432.0,4,2011,10,5
2011-10-16,FELONY,392.0,4,2011,10,6
2011-10-16,MISDEMEANOR,721.0,4,2011,10,6
2011-10-16,VIOLATION,129.0,4,2011,10,6
2011-10-17,FELONY,390.0,4,2011,10,0
2011-10-17,VIOLATION,186.0,4,2011,10,0
2011-10-17,MISDEMEANOR,749.0,4,2011,10,0
2011-10-18,MISDEMEANOR,866.0,4,2011,10,1
2011-10-18,VIOLATION,152.0,4,2011,10,1
2011-10-18,FELONY,403.0,4,2011,10,1
2011-10-19,MISDEMEANOR,818.0,4,2011,10,2
2011-10-19,VIOLATION,145.0,4,2011,10,2
2011-10-19,FELONY,416.0,4,2011,10,2
2011-10-20,VIOLATION,143.0,4,2011,10,3
2011-10-20,FELONY,484.0,4,2011,10,3
2011-10-20,MISDEMEANOR,933.0,4,2011,10,3
2011-10-21,MISDEMEANOR,919.0,4,2011,10,4
2011-10-21,VIOLATION,160.0,4,2011,10,4
2011-10-21,FELONY,477.0,4,2011,10,4
2011-10-22,VIOLATION,146.0,4,2011,10,5
2011-10-22,MISDEMEANOR,811.0,4,2011,10,5
2011-10-22,FELONY,441.0,4,2011,10,5
2011-10-23,FELONY,362.0,4,2011,10,6
2011-10-23,MISDEMEANOR,739.0,4,2011,10,6
2011-10-23,VIOLATION,152.0,4,2011,10,6
2011-10-24,FELONY,416.0,4,2011,10,0
2011-10-24,MISDEMEANOR,744.0,4,2011,10,0
2011-10-24,VIOLATION,149.0,4,2011,10,0
2011-10-25,FELONY,422.0,4,2011,10,1
2011-10-25,VIOLATION,149.0,4,2011,10,1
2011-10-25,MISDEMEANOR,774.0,4,2011,10,1
2011-10-26,FELONY,452.0,4,2011,10,2
2011-10-26,VIOLATION,144.0,4,2011,10,2
2011-10-26,MISDEMEANOR,815.0,4,2011,10,2
2011-10-27,FELONY,403.0,4,2011,10,3
2011-10-27,VIOLATION,147.0,4,2011,10,3
2011-10-27,MISDEMEANOR,666.0,4,2011,10,3
2011-10-28,MISDEMEANOR,821.0,4,2011,10,4
2011-10-28,VIOLATION,148.0,4,2011,10,4
2011-10-28,FELONY,507.0,4,2011,10,4
2011-10-29,FELONY,353.0,4,2011,10,5
2011-10-29,MISDEMEANOR,624.0,4,2011,10,5
2011-10-29,VIOLATION,120.0,4,2011,10,5
2011-10-30,FELONY,338.0,4,2011,10,6
2011-10-30,VIOLATION,122.0,4,2011,10,6
2011-10-30,MISDEMEANOR,650.0,4,2011,10,6
2011-10-31,FELONY,448.0,4,2011,10,0
2011-10-31,VIOLATION,154.0,4,2011,10,0
2011-10-31,MISDEMEANOR,787.0,4,2011,10,0
2011-11-01,MISDEMEANOR,983.0,4,2011,11,1
2011-11-01,VIOLATION,198.0,4,2011,11,1
2011-11-01,FELONY,538.0,4,2011,11,1
2011-11-02,VIOLATION,165.0,4,2011,11,2
2011-11-02,FELONY,404.0,4,2011,11,2
2011-11-02,MISDEMEANOR,800.0,4,2011,11,2
2011-11-03,MISDEMEANOR,854.0,4,2011,11,3
2011-11-03,FELONY,410.0,4,2011,11,3
2011-11-03,VIOLATION,159.0,4,2011,11,3
2011-11-04,VIOLATION,163.0,4,2011,11,4
2011-11-04,MISDEMEANOR,894.0,4,2011,11,4
2011-11-04,FELONY,457.0,4,2011,11,4
2011-11-05,VIOLATION,120.0,4,2011,11,5
2011-11-05,FELONY,426.0,4,2011,11,5
2011-11-05,MISDEMEANOR,846.0,4,2011,11,5
2011-11-06,MISDEMEANOR,698.0,4,2011,11,6
2011-11-06,VIOLATION,139.0,4,2011,11,6
2011-11-06,FELONY,317.0,4,2011,11,6
2011-11-07,FELONY,432.0,4,2011,11,0
2011-11-07,VIOLATION,187.0,4,2011,11,0
2011-11-07,MISDEMEANOR,889.0,4,2011,11,0
2011-11-08,FELONY,369.0,4,2011,11,1
2011-11-08,VIOLATION,145.0,4,2011,11,1
2011-11-08,MISDEMEANOR,780.0,4,2011,11,1
2011-11-09,VIOLATION,165.0,4,2011,11,2
2011-11-09,FELONY,424.0,4,2011,11,2
2011-11-09,MISDEMEANOR,883.0,4,2011,11,2
2011-11-10,VIOLATION,159.0,4,2011,11,3
2011-11-10,MISDEMEANOR,879.0,4,2011,11,3
2011-11-10,FELONY,447.0,4,2011,11,3
2011-11-11,VIOLATION,132.0,4,2011,11,4
2011-11-11,FELONY,433.0,4,2011,11,4
2011-11-11,MISDEMEANOR,837.0,4,2011,11,4
2011-11-12,MISDEMEANOR,859.0,4,2011,11,5
2011-11-12,VIOLATION,145.0,4,2011,11,5
2011-11-12,FELONY,387.0,4,2011,11,5
2011-11-13,VIOLATION,134.0,4,2011,11,6
2011-11-13,FELONY,376.0,4,2011,11,6
2011-11-13,MISDEMEANOR,702.0,4,2011,11,6
2011-11-14,VIOLATION,165.0,4,2011,11,0
2011-11-14,MISDEMEANOR,794.0,4,2011,11,0
2011-11-14,FELONY,414.0,4,2011,11,0
2011-11-15,MISDEMEANOR,809.0,4,2011,11,1
2011-11-15,VIOLATION,161.0,4,2011,11,1
2011-11-15,FELONY,441.0,4,2011,11,1
2011-11-16,MISDEMEANOR,753.0,4,2011,11,2
2011-11-16,FELONY,399.0,4,2011,11,2
2011-11-16,VIOLATION,144.0,4,2011,11,2
2011-11-17,MISDEMEANOR,768.0,4,2011,11,3
2011-11-17,VIOLATION,166.0,4,2011,11,3
2011-11-17,FELONY,415.0,4,2011,11,3
2011-11-18,FELONY,425.0,4,2011,11,4
2011-11-18,MISDEMEANOR,899.0,4,2011,11,4
2011-11-18,VIOLATION,131.0,4,2011,11,4
2011-11-19,FELONY,418.0,4,2011,11,5
2011-11-19,MISDEMEANOR,863.0,4,2011,11,5
2011-11-19,VIOLATION,139.0,4,2011,11,5
2011-11-20,MISDEMEANOR,744.0,4,2011,11,6
2011-11-20,VIOLATION,146.0,4,2011,11,6
2011-11-20,FELONY,342.0,4,2011,11,6
2011-11-21,VIOLATION,160.0,4,2011,11,0
2011-11-21,MISDEMEANOR,713.0,4,2011,11,0
2011-11-21,FELONY,446.0,4,2011,11,0
2011-11-22,MISDEMEANOR,779.0,4,2011,11,1
2011-11-22,FELONY,443.0,4,2011,11,1
2011-11-22,VIOLATION,137.0,4,2011,11,1
2011-11-23,MISDEMEANOR,781.0,4,2011,11,2
2011-11-23,FELONY,490.0,4,2011,11,2
2011-11-23,VIOLATION,134.0,4,2011,11,2
2011-11-24,VIOLATION,106.0,4,2011,11,3
2011-11-24,MISDEMEANOR,499.0,4,2011,11,3
2011-11-24,FELONY,292.0,4,2011,11,3
2011-11-25,FELONY,448.0,4,2011,11,4
2011-11-25,MISDEMEANOR,926.0,4,2011,11,4
2011-11-25,VIOLATION,140.0,4,2011,11,4
2011-11-26,FELONY,431.0,4,2011,11,5
2011-11-26,MISDEMEANOR,822.0,4,2011,11,5
2011-11-26,VIOLATION,118.0,4,2011,11,5
2011-11-27,MISDEMEANOR,763.0,4,2011,11,6
2011-11-27,VIOLATION,125.0,4,2011,11,6
2011-11-27,FELONY,375.0,4,2011,11,6
2011-11-28,FELONY,441.0,4,2011,11,0
2011-11-28,VIOLATION,184.0,4,2011,11,0
2011-11-28,MISDEMEANOR,800.0,4,2011,11,0
2011-11-29,VIOLATION,168.0,4,2011,11,1
2011-11-29,FELONY,422.0,4,2011,11,1
2011-11-29,MISDEMEANOR,754.0,4,2011,11,1
2011-11-30,MISDEMEANOR,818.0,4,2011,11,2
2011-11-30,VIOLATION,161.0,4,2011,11,2
2011-11-30,FELONY,441.0,4,2011,11,2
2011-12-01,VIOLATION,184.0,4,2011,12,3
2011-12-01,MISDEMEANOR,936.0,4,2011,12,3
2011-12-01,FELONY,483.0,4,2011,12,3
2011-12-02,MISDEMEANOR,847.0,4,2011,12,4
2011-12-02,FELONY,475.0,4,2011,12,4
2011-12-02,VIOLATION,159.0,4,2011,12,4
2011-12-03,FELONY,373.0,4,2011,12,5
2011-12-03,MISDEMEANOR,852.0,4,2011,12,5
2011-12-03,VIOLATION,129.0,4,2011,12,5
2011-12-04,FELONY,361.0,4,2011,12,6
2011-12-04,VIOLATION,124.0,4,2011,12,6
2011-12-04,MISDEMEANOR,688.0,4,2011,12,6
2011-12-05,MISDEMEANOR,750.0,4,2011,12,0
2011-12-05,FELONY,460.0,4,2011,12,0
2011-12-05,VIOLATION,139.0,4,2011,12,0
2011-12-06,FELONY,433.0,4,2011,12,1
2011-12-06,VIOLATION,136.0,4,2011,12,1
2011-12-06,MISDEMEANOR,718.0,4,2011,12,1
2011-12-07,VIOLATION,142.0,4,2011,12,2
2011-12-07,FELONY,401.0,4,2011,12,2
2011-12-07,MISDEMEANOR,753.0,4,2011,12,2
2011-12-08,VIOLATION,135.0,4,2011,12,3
2011-12-08,FELONY,407.0,4,2011,12,3
2011-12-08,MISDEMEANOR,769.0,4,2011,12,3
2011-12-09,MISDEMEANOR,897.0,4,2011,12,4
2011-12-09,FELONY,460.0,4,2011,12,4
2011-12-09,VIOLATION,164.0,4,2011,12,4
2011-12-10,FELONY,443.0,4,2011,12,5
2011-12-10,MISDEMEANOR,886.0,4,2011,12,5
2011-12-10,VIOLATION,131.0,4,2011,12,5
2011-12-11,MISDEMEANOR,588.0,4,2011,12,6
2011-12-11,FELONY,343.0,4,2011,12,6
2011-12-11,VIOLATION,109.0,4,2011,12,6
2011-12-12,FELONY,418.0,4,2011,12,0
2011-12-12,MISDEMEANOR,706.0,4,2011,12,0
2011-12-12,VIOLATION,182.0,4,2011,12,0
2011-12-13,FELONY,414.0,4,2011,12,1
2011-12-13,VIOLATION,168.0,4,2011,12,1
2011-12-13,MISDEMEANOR,758.0,4,2011,12,1
2011-12-14,FELONY,450.0,4,2011,12,2
2011-12-14,VIOLATION,136.0,4,2011,12,2
2011-12-14,MISDEMEANOR,844.0,4,2011,12,2
2011-12-15,FELONY,508.0,4,2011,12,3
2011-12-15,MISDEMEANOR,838.0,4,2011,12,3
2011-12-15,VIOLATION,184.0,4,2011,12,3
2011-12-16,MISDEMEANOR,928.0,4,2011,12,4
2011-12-16,FELONY,473.0,4,2011,12,4
2011-12-16,VIOLATION,149.0,4,2011,12,4
2011-12-17,MISDEMEANOR,783.0,4,2011,12,5
2011-12-17,FELONY,404.0,4,2011,12,5
2011-12-17,VIOLATION,125.0,4,2011,12,5
2011-12-18,MISDEMEANOR,563.0,4,2011,12,6
2011-12-18,FELONY,336.0,4,2011,12,6
2011-12-18,VIOLATION,123.0,4,2011,12,6
2011-12-19,MISDEMEANOR,633.0,4,2011,12,0
2011-12-19,FELONY,397.0,4,2011,12,0
2011-12-19,VIOLATION,156.0,4,2011,12,0
2011-12-20,VIOLATION,162.0,4,2011,12,1
2011-12-20,FELONY,475.0,4,2011,12,1
2011-12-20,MISDEMEANOR,785.0,4,2011,12,1
2011-12-21,MISDEMEANOR,806.0,4,2011,12,2
2011-12-21,FELONY,468.0,4,2011,12,2
2011-12-21,VIOLATION,142.0,4,2011,12,2
2011-12-22,MISDEMEANOR,803.0,4,2011,12,3
2011-12-22,VIOLATION,155.0,4,2011,12,3
2011-12-22,FELONY,464.0,4,2011,12,3
2011-12-23,MISDEMEANOR,761.0,4,2011,12,4
2011-12-23,VIOLATION,161.0,4,2011,12,4
2011-12-23,FELONY,490.0,4,2011,12,4
2011-12-24,VIOLATION,135.0,4,2011,12,5
2011-12-24,FELONY,363.0,4,2011,12,5
2011-12-24,MISDEMEANOR,584.0,4,2011,12,5
2011-12-25,VIOLATION,117.0,4,2011,12,6
2011-12-25,FELONY,244.0,4,2011,12,6
2011-12-25,MISDEMEANOR,486.0,4,2011,12,6
2011-12-26,MISDEMEANOR,649.0,4,2011,12,0
2011-12-26,FELONY,316.0,4,2011,12,0
2011-12-26,VIOLATION,109.0,4,2011,12,0
2011-12-27,FELONY,356.0,4,2011,12,1
2011-12-27,MISDEMEANOR,708.0,4,2011,12,1
2011-12-27,VIOLATION,110.0,4,2011,12,1
2011-12-28,VIOLATION,141.0,4,2011,12,2
2011-12-28,MISDEMEANOR,762.0,4,2011,12,2
2011-12-28,FELONY,374.0,4,2011,12,2
2011-12-29,MISDEMEANOR,716.0,4,2011,12,3
2011-12-29,VIOLATION,112.0,4,2011,12,3
2011-12-29,FELONY,401.0,4,2011,12,3
2011-12-30,MISDEMEANOR,802.0,4,2011,12,4
2011-12-30,FELONY,483.0,4,2011,12,4
2011-12-30,VIOLATION,134.0,4,2011,12,4
2011-12-31,MISDEMEANOR,675.0,4,2011,12,5
2011-12-31,FELONY,492.0,4,2011,12,5
2011-12-31,VIOLATION,115.0,4,2011,12,5
2012-01-01,VIOLATION,174.0,1,2012,1,6
2012-01-01,MISDEMEANOR,1184.0,1,2012,1,6
2012-01-01,FELONY,667.0,1,2012,1,6
2012-01-02,VIOLATION,131.0,1,2012,1,0
2012-01-02,MISDEMEANOR,760.0,1,2012,1,0
2012-01-02,FELONY,322.0,1,2012,1,0
2012-01-03,MISDEMEANOR,754.0,1,2012,1,1
2012-01-03,VIOLATION,144.0,1,2012,1,1
2012-01-03,FELONY,384.0,1,2012,1,1
2012-01-04,VIOLATION,143.0,1,2012,1,2
2012-01-04,FELONY,350.0,1,2012,1,2
2012-01-04,MISDEMEANOR,726.0,1,2012,1,2
2012-01-05,FELONY,409.0,1,2012,1,3
2012-01-05,MISDEMEANOR,860.0,1,2012,1,3
2012-01-05,VIOLATION,174.0,1,2012,1,3
2012-01-06,MISDEMEANOR,939.0,1,2012,1,4
2012-01-06,FELONY,448.0,1,2012,1,4
2012-01-06,VIOLATION,156.0,1,2012,1,4
2012-01-07,FELONY,383.0,1,2012,1,5
2012-01-07,VIOLATION,142.0,1,2012,1,5
2012-01-07,MISDEMEANOR,864.0,1,2012,1,5
2012-01-08,MISDEMEANOR,680.0,1,2012,1,6
2012-01-08,FELONY,335.0,1,2012,1,6
2012-01-08,VIOLATION,150.0,1,2012,1,6
2012-01-09,MISDEMEANOR,673.0,1,2012,1,0
2012-01-09,FELONY,413.0,1,2012,1,0
